chr,start
16,42060001
16,42070001
16,42080001
16,42090001
16,42100001
16,42110001
16,42120001
16,42130001
16,42140001
16,42150001
16,42160001
16,42170001
16,42180001
16,42190001
16,42200001
16,42210001
16,42220001
16,42230001
16,42240001
16,42250001
16,42260001
16,42270001
16,42280001
16,42290001
16,42300001
16,42310001
16,42320001
16,42330001
16,42340001
16,42350001
16,42360001
16,42370001
16,42380001
16,42390001
16,42400001
16,42410001
16,42420001
16,42430001
16,42440001
16,42450001
16,42460001
16,42470001
16,42480001
16,42490001
16,42500001
16,42510001
16,42520001
16,42530001
16,42540001
16,42550001
16,42560001
16,42570001
16,42580001
16,42590001
16,42600001
16,42610001
16,42620001
16,42630001
16,42640001
16,42650001
16,42660001
16,42670001
16,42680001
16,42690001
16,42700001
16,42710001
16,42720001
16,42730001
16,42740001
16,42750001
16,42760001
16,42770001
16,42780001
16,42790001
16,42800001
16,42810001
16,42820001
16,42830001
16,42840001
16,42850001
16,42860001
16,42870001
16,42880001
16,42890001
16,42900001
16,42910001
16,42920001
16,42930001
16,42940001
16,42950001
16,42960001
16,42970001
16,42980001
16,42990001
16,43000001
16,43010001
16,43020001
16,43030001
16,43040001
16,43050001
16,43060001
16,43070001
16,43080001
16,43090001
16,43100001
16,43110001
16,43120001
16,43130001
16,43140001
16,43150001
16,43160001
16,43170001
16,43180001
16,43190001
16,43200001
16,43210001
16,43220001
16,43230001
16,43240001
16,43250001
16,43260001
16,43270001
16,43280001
16,43290001
16,43300001
16,43310001
16,43320001
16,43330001
16,43340001
16,43350001
16,43360001
16,43370001
16,43380001
16,43390001
16,43400001
16,43410001
16,43420001
16,43430001
16,43440001
16,43450001
16,43460001
16,43470001
16,43480001
16,43490001
16,43500001
16,43510001
16,43520001
16,43530001
16,43540001
16,43550001
16,43560001
16,43570001
16,43580001
16,43590001
16,43600001
16,43610001
16,43620001
16,43630001
16,43640001
16,43650001
16,43660001
16,43670001
16,43680001
16,43690001
16,43700001
16,43710001
16,43720001
16,43730001
16,43740001
16,43750001
16,43760001
16,43770001
16,43780001
16,43790001
16,43800001
16,43810001
16,43820001
16,43830001
16,43840001
16,43850001
16,43860001
16,43870001
16,43880001
16,43890001
16,43900001
16,43910001
16,43920001
16,43930001
16,43940001
16,43950001
16,43960001
16,43970001
16,43980001
16,43990001
16,44000001
16,44010001
16,44020001
16,44030001
16,44040001
16,44050001
16,44060001
16,44070001
16,44080001
16,44090001
16,44100001
16,44110001
16,44120001
16,44130001
16,44140001
16,44150001
16,44160001
16,44170001
16,44180001
16,44190001
16,44200001
16,44210001
16,44220001
16,44230001
16,44240001
16,44250001
16,44260001
16,44270001
16,44280001
16,44290001
16,44300001
16,44310001
16,44320001
16,44330001
16,44340001
16,44350001
16,44360001
16,44370001
16,44380001
16,44390001
16,44400001
16,44410001
16,44420001
16,44430001
16,44440001
16,44450001
16,44460001
16,44470001
16,44480001
16,44490001
16,44500001
16,44510001
16,44520001
16,44530001
16,44540001
16,44550001
16,44560001
16,44570001
16,44580001
16,44590001
16,44600001
16,44610001
16,44620001
16,44630001
16,44640001
16,44650001
16,44660001
16,44670001
16,44680001
16,44690001
16,44700001
16,44710001
16,44720001
16,44730001
16,44740001
16,44750001
16,44760001
16,44770001
16,44780001
16,44790001
16,44800001
16,44810001
16,44820001
16,44830001
16,44840001
16,44850001
16,44860001
16,44870001
16,44880001
16,44890001
16,44900001
16,44910001
16,44920001
16,44930001
16,44940001
16,44950001
16,44960001
16,44970001
16,44980001
16,44990001
16,45000001
16,45010001
16,45020001
16,45030001
16,45040001
16,45050001
16,45060001
16,45070001
16,45080001
16,45090001
16,45100001
16,45110001
16,45120001
16,45130001
16,45140001
16,45150001
16,45160001
16,45170001
16,45180001
16,45190001
16,45200001
16,45210001
16,45220001
16,45230001
16,45240001
16,45250001
16,45260001
16,45270001
16,45280001
16,45290001
16,45300001
16,45310001
16,45320001
16,45330001
16,45340001
16,45350001
16,45360001
16,45370001
16,45380001
16,45390001
16,45400001
16,45410001
16,45420001
16,45430001
16,45440001
16,45450001
16,45460001
16,45470001
16,45480001
16,45490001
16,45500001
16,45510001
16,45520001
16,45530001
16,45540001
16,45550001
16,45560001
16,45570001
16,45580001
16,45590001
16,45600001
16,45610001
16,45620001
16,45630001
16,45640001
16,45650001
16,45660001
16,45670001
16,45680001
16,45690001
16,45700001
16,45710001
16,45720001
16,45730001
16,45740001
16,45750001
16,45760001
16,45770001
16,45780001
16,45790001
16,45800001
16,45810001
16,45820001
16,45830001
16,45840001
16,45850001
16,45860001
16,45870001
16,45880001
16,45890001
16,45900001
16,45910001
16,45920001
16,45930001
16,45940001
16,45950001
16,45960001
16,45970001
16,45980001
16,45990001
16,46000001
16,46010001
16,46020001
16,46030001
16,46040001
16,46050001
16,46060001
16,46070001
16,46080001
16,46090001
16,46100001
16,46110001
16,46120001
16,46130001
16,46140001
16,46150001
16,46160001
16,46170001
16,46180001
16,46190001
16,46200001
16,46210001
16,46220001
16,46230001
16,46240001
16,46250001
16,46260001
16,46270001
16,46280001
16,46290001
16,46300001
16,46310001
16,46320001
16,46330001
16,46340001
16,46350001
16,46360001
16,46370001
16,46380001
16,88400001
16,88410001
16,88420001
16,88430001
16,88440001
16,90290001
16,90300001
16,90310001
16,90320001
16,90330001
16,90340001
16,90350001
16,90354754
17,310001
17,320001
17,330001
17,340001
17,350001
17,360001
17,370001
17,380001
17,390001
17,18980001
17,21580001
17,21590001
17,21600001
17,21610001
17,21620001
17,21630001
17,21640001
17,21650001
17,21660001
17,22280001
17,22290001
17,22300001
17,22310001
17,22320001
17,22330001
17,22340001
17,22350001
17,22360001
17,22370001
17,22380001
17,22390001
17,22400001
17,22410001
17,22420001
17,22430001
17,22440001
17,22450001
17,22460001
17,22470001
17,22480001
17,22490001
17,22500001
17,22510001
17,22520001
17,22530001
17,22540001
17,22550001
17,22560001
17,22570001
17,22580001
17,22590001
17,22600001
17,22610001
17,22620001
17,22630001
17,22640001
17,22650001
17,22660001
17,22670001
17,22680001
17,22690001
17,22700001
17,22710001
17,22720001
17,22730001
17,22740001
17,22750001
17,22760001
17,22770001
17,22780001
17,22790001
17,22800001
17,22810001
17,22820001
17,22830001
17,22840001
17,22850001
17,22860001
17,22870001
17,22880001
17,22890001
17,22900001
17,22910001
17,22920001
17,22930001
17,22940001
17,22950001
17,22960001
17,22970001
17,22980001
17,22990001
17,23000001
17,23010001
17,23020001
17,23030001
17,23040001
17,23050001
17,23060001
17,23070001
17,23080001
17,23090001
17,23100001
17,23110001
17,23120001
17,23130001
17,23140001
17,23150001
17,23160001
17,23170001
17,23180001
17,23190001
17,23200001
17,23210001
17,23220001
17,23230001
17,23240001
17,23250001
17,23260001
17,23270001
17,23280001
17,23290001
17,23300001
17,23310001
17,23320001
17,23330001
17,23340001
17,23350001
17,23360001
17,23370001
17,23380001
17,23390001
17,23400001
17,23410001
17,23420001
17,23430001
17,23440001
17,23450001
17,23460001
17,23470001
17,23480001
17,23490001
17,23500001
17,23510001
17,23520001
17,23530001
17,23540001
17,23550001
17,23560001
17,23570001
17,23580001
17,23590001
17,23600001
17,23610001
17,23620001
17,23630001
17,23640001
17,23650001
17,23660001
17,23670001
17,23680001
17,23690001
17,23700001
17,23710001
17,23720001
17,23730001
17,23740001
17,23750001
17,23760001
17,23770001
17,23780001
17,23790001
17,23800001
17,23810001
17,23820001
17,23830001
17,23840001
17,23850001
17,23860001
17,23870001
17,23880001
17,23890001
17,23900001
17,23910001
17,23920001
17,23930001
17,23940001
17,23950001
17,23960001
17,23970001
17,23980001
17,23990001
17,24000001
17,24010001
17,24020001
17,24030001
17,24040001
17,24050001
17,24060001
17,24070001
17,24080001
17,24090001
17,24100001
17,24110001
17,24120001
17,24130001
17,24140001
17,24150001
17,24160001
17,24170001
17,24180001
17,24190001
17,24200001
17,24210001
17,24220001
17,24230001
17,24240001
17,24250001
17,24260001
17,24270001
17,24280001
17,24290001
17,24300001
17,24310001
17,24320001
17,24330001
17,24340001
17,24350001
17,24360001
17,24370001
17,24380001
17,24390001
17,24400001
17,24410001
17,24420001
17,24430001
17,24440001
17,24450001
17,24460001
17,24470001
17,24480001
17,24490001
17,24500001
17,24510001
17,24520001
17,24530001
17,24540001
17,24550001
17,24560001
17,24570001
17,24580001
17,24590001
17,24600001
17,24610001
17,24620001
17,24630001
17,24640001
17,24650001
17,24660001
17,24670001
17,24680001
17,24690001
17,24700001
17,24710001
17,24720001
17,24730001
17,24740001
17,24750001
17,24760001
17,24770001
17,24780001
17,24790001
17,24800001
17,24810001
17,24820001
17,24830001
17,24840001
17,24850001
17,24860001
17,24870001
17,24880001
17,24890001
17,24900001
17,24910001
17,24920001
17,24930001
17,24940001
17,24950001
17,24960001
17,24970001
17,24980001
17,24990001
17,25000001
17,25010001
17,25020001
17,25030001
17,25040001
17,25050001
17,25060001
17,25070001
17,25080001
17,25090001
17,25100001
17,25110001
17,25120001
17,25130001
17,25140001
17,25150001
17,25160001
17,25170001
17,25180001
17,25190001
17,25200001
17,25210001
17,25220001
17,25230001
17,25240001
17,25250001
17,25260001
17,34680001
17,34690001
17,34700001
17,34710001
17,34720001
17,34730001
17,44740001
17,62420001
17,62430001
17,62440001
17,62450001
17,62460001
17,77560001
17,77570001
17,77580001
17,77590001
17,77600001
17,77630001
17,79720001
17,79730001
17,79740001
17,79750001
17,79760001
18,10001
18,15420001
18,15430001
18,15440001
18,15450001
18,15460001
18,15470001
18,15480001
18,15490001
18,15500001
18,15510001
18,15520001
18,15530001
18,15540001
18,15550001
18,15560001
18,15570001
18,15580001
18,15590001
18,15600001
18,15610001
18,15620001
18,15630001
18,15640001
18,15650001
18,15660001
18,15670001
18,15680001
18,15690001
18,15700001
18,15710001
18,15720001
18,15730001
18,15740001
18,15750001
18,15760001
18,15770001
18,15780001
18,15790001
18,15800001
18,15810001
18,15820001
18,15830001
18,15840001
18,15850001
18,15860001
18,15870001
18,15880001
18,15890001
18,15900001
18,15910001
18,15920001
18,15930001
18,15940001
18,15950001
18,15960001
18,15970001
18,15980001
18,15990001
18,16000001
18,16010001
18,16020001
18,16030001
18,16040001
18,16050001
18,16060001
18,16070001
18,16080001
18,16090001
18,16100001
18,16110001
18,16120001
18,16130001
18,16140001
18,16150001
18,16160001
18,16170001
18,16180001
18,16190001
18,16200001
18,16210001
18,16220001
18,16230001
18,16240001
18,16250001
18,16260001
18,16270001
18,16280001
18,16290001
18,16300001
18,16310001
18,16320001
18,16330001
18,16340001
18,16350001
18,16360001
18,16370001
18,16380001
18,16390001
18,16400001
18,16410001
18,16420001
18,16430001
18,16440001
18,16450001
18,16460001
18,16470001
18,16480001
18,16490001
18,16500001
18,16510001
18,16520001
18,16530001
18,16540001
18,16550001
18,16560001
18,16570001
18,16580001
18,16590001
18,16600001
18,16610001
18,16620001
18,16630001
18,16640001
18,16650001
18,16660001
18,16670001
18,16680001
18,16690001
18,16700001
18,16710001
18,16720001
18,16730001
18,16740001
18,16750001
18,16760001
18,16770001
18,16780001
18,16790001
18,16800001
18,16810001
18,16820001
18,16830001
18,16840001
18,16850001
18,16860001
18,16870001
18,16880001
18,16890001
18,16900001
18,16910001
18,16920001
18,16930001
18,16940001
18,16950001
18,16960001
18,16970001
18,16980001
18,16990001
18,17000001
18,17010001
18,17020001
18,17030001
18,17040001
18,17050001
18,17060001
18,17070001
18,17080001
18,17090001
18,17100001
18,17110001
18,17120001
18,17130001
18,17140001
18,17150001
18,17160001
18,17170001
18,17180001
18,17190001
18,17200001
18,17210001
18,17220001
18,17230001
18,17240001
18,17250001
18,17260001
18,17270001
18,17280001
18,17290001
18,17300001
18,17310001
18,17320001
18,17330001
18,17340001
18,17350001
18,17360001
18,17370001
18,17380001
18,17390001
18,17400001
18,17410001
18,17420001
18,17430001
18,17440001
18,17450001
18,17460001
18,17470001
18,17480001
18,17490001
18,17500001
18,17510001
18,17520001
18,17530001
18,17540001
18,17550001
18,17560001
18,17570001
18,17580001
18,17590001
18,17600001
18,17610001
18,17620001
18,17630001
18,17640001
18,17650001
18,17660001
18,17670001
18,17680001
18,17690001
18,17700001
18,17710001
18,17720001
18,17730001
18,17740001
18,17750001
18,17760001
18,17770001
18,17780001
18,17790001
18,17800001
18,17810001
18,17820001
18,17830001
18,17840001
18,17850001
18,17860001
18,17870001
18,17880001
18,17890001
18,17900001
18,17910001
18,17920001
18,17930001
18,17940001
18,17950001
18,17960001
18,17970001
18,17980001
18,17990001
18,18000001
18,18010001
18,18020001
18,18030001
18,18040001
18,18050001
18,18060001
18,18070001
18,18080001
18,18090001
18,18100001
18,18110001
18,18120001
18,18130001
18,18140001
18,18150001
18,18160001
18,18170001
18,18180001
18,18190001
18,18200001
18,18210001
18,18220001
18,18230001
18,18240001
18,18250001
18,18260001
18,18270001
18,18280001
18,18290001
18,18300001
18,18310001
18,18320001
18,18330001
18,18340001
18,18350001
18,18360001
18,18370001
18,18380001
18,18390001
18,18400001
18,18410001
18,18420001
18,18430001
18,18440001
18,18450001
18,18460001
18,18470001
18,18480001
18,18490001
18,18500001
18,18510001
18,52070001
18,52080001
18,52090001
18,52100001
18,52110001
18,52120001
18,52130001
18,52140001
18,52150001
18,52160001
18,52170001
18,52180001
18,52190001
18,52200001
18,52210001
18,72300001
18,72310001
18,72320001
18,72330001
18,75730001
18,75740001
18,75750001
18,75760001
18,75770001
18,78030001
18,78040001
18,78050001
18,78060001
18,78070001
18,78077249
19,10001
19,20001
19,30001
19,40001
19,50001
19,60001
19,7350001
19,7360001
19,7370001
19,7380001
19,7390001
19,8360001
19,8700001
19,8710001
19,8720001
19,8730001
19,20530001
19,20540001
19,20550001
19,20560001
19,20570001
19,20580001
19,24640001
19,24650001
19,24660001
19,24670001
19,24680001
19,24690001
19,24700001
19,24710001
19,24720001
19,24730001
19,24740001
19,24750001
19,24760001
19,24770001
19,24780001
19,24790001
19,24800001
19,24810001
19,24820001
19,24830001
19,24840001
19,24850001
19,24860001
19,24870001
19,24880001
